23	225	23	225	3492
23	225	23	260	3525
23	260	23	297	3559
23	297	23	361	3592
23	361	23	394	3626
23	394	23	437	3659
23	437	23	475	3692
23	475	23	515	3725
23	515	23	568	3759
23	568	23	592	3792
23	592	23	605	3826
23	605	23	616	3859
23	616	23	639	3892
23	639	23	651	3925
23	651	23	658	3959
23	658	23	661	3992
23	661	23	664	4025
23	664	23	664	4059
23	664	23	664	4092
23	664	23	664	4125
23	664	23	664	4159
23	664	23	667	4192
23	667	23	667	4225
23	667	23	670	4259
23	670	23	670	4292
23	670	23	670	4325
23	670	23	670	4358
23	670	23	670	4392
23	670	23	670	4425
23	670	23	670	4459
23	670	23	670	4492
23	670	23	670	4525
23	670	23	670	4558
22	231	27	233	7225
27	233	33	249	7259
33	249	41	264	7292
41	264	55	283	7325
55	283	74	309	7359
74	309	82	323	7392
82	323	88	333	7426
88	333	91	339	7459
91	339	95	348	7492
95	348	97	351	7525
97	351	98	354	7558
98	354	98	354	7592
98	354	99	356	7625
99	356	101	359	7659
101	359	101	359	7692
101	359	101	359	7725
101	359	101	359	7759
101	359	101	359	7792
101	359	106	359	7826
106	359	113	341	7859
113	341	126	292	7892
126	292	161	249	7926
161	249	175	227	7959
175	227	180	220	7992
180	220	184	213	8025
184	213	184	213	8059
184	213	186	210	8092
186	210	186	210	8126
186	210	186	210	8159
186	210	186	210	8192
186	210	186	210	8225
186	210	186	210	8259
186	210	187	210	8292
187	210	188	212	8326
188	212	188	237	8359
188	237	188	266	8392
188	266	188	290	8425
188	290	188	312	8459
188	312	188	344	8492
188	344	188	389	8525
188	389	184	434	8559
184	434	180	471	8593
180	471	177	512	8626
177	512	174	559	8659
174	559	173	586	8693
173	586	173	611	8725
173	611	173	623	8759
173	623	173	627	8792
173	627	173	630	8825
173	630	173	630	8859
173	630	173	630	8892
173	630	173	633	8925
173	633	173	633	8959
173	633	173	633	8993
173	633	173	633	9026
208	665	209	651	10025
209	651	217	605	10059
217	605	227	527	10092
227	527	257	426	10126
257	426	278	371	10159
278	371	289	339	10192
289	339	293	322	10225
293	322	299	280	10259
299	280	304	257	10293
304	257	308	241	10325
308	241	310	233	10359
310	233	311	225	10393
311	225	311	225	10426
311	225	311	225	10459
311	225	311	225	10492
311	225	311	225	10525
311	225	314	250	10558
314	250	319	290	10592
319	290	330	345	10626
330	345	351	403	10658
351	403	364	456	10693
364	456	372	539	10726
372	539	377	576	10759
377	576	378	590	10792
378	590	379	605	10825
379	605	379	623	10859
379	623	379	632	10892
379	632	379	636	10925
379	636	379	639	10958
379	639	379	642	10992
379	642	379	642	11025
379	642	379	642	11059
379	642	379	642	11092
379	642	379	642	11125
379	642	379	642	11158
379	642	379	642	11192
237	464	247	462	13192
247	462	271	458	13225
271	458	289	458	13259
289	458	305	458	13292
305	458	310	458	13326
310	458	322	458	13359
322	458	332	458	13392
332	458	343	458	13426
343	458	353	458	13458
353	458	357	458	13492
357	458	360	458	13525
360	458	364	458	13558
364	458	373	458	13592
373	458	376	458	13625
376	458	380	458	13659
380	458	380	458	13692
380	458	380	458	13726
493	231	493	245	15758
493	245	493	293	15792
493	293	493	354	15825
493	354	493	438	15859
493	438	492	517	15892
492	517	489	610	15926
489	610	487	665	15959
487	665	487	693	15993
487	693	486	703	16025
486	703	486	718	16059
486	718	486	725	16092
486	725	486	729	16125
486	729	485	731	16159
485	731	479	732	16192
479	732	475	732	16225
475	732	472	732	16259
394	243	407	246	19425
407	246	426	247	19459
426	247	456	248	19492
456	248	487	248	19526
487	248	498	248	19558
498	248	502	248	19592
502	248	505	248	19626
505	248	508	248	19659
508	248	517	248	19692
517	248	522	248	19725
522	248	533	248	19759
533	248	550	248	19792
550	248	568	248	19826
568	248	575	248	19859
575	248	578	248	19892
578	248	581	248	19925
581	248	587	248	19959
587	248	591	248	19992
591	248	598	248	20025
598	248	601	248	20059
601	248	612	248	20092
612	248	620	243	20126
620	243	620	243	20159
620	243	622	240	20192
622	240	622	240	20225
622	240	622	240	20259
661	252	661	265	22326
661	265	661	309	22359
661	309	661	352	22393
661	352	661	401	22425
661	401	661	444	22460
661	444	661	468	22493
661	468	661	490	22526
661	490	661	511	22559
661	511	661	533	22593
661	533	661	551	22626
661	551	661	576	22659
661	576	661	595	22692
661	595	661	611	22726
661	611	658	632	22759
658	632	658	638	22792
658	638	658	645	22825
658	645	658	651	22859
658	651	658	660	22892
658	660	657	670	22925
657	670	656	673	22959
656	673	655	676	22992
655	676	655	676	23025
655	676	655	679	23059
655	679	653	688	23092
653	688	652	692	23126
652	692	651	697	23159
651	697	651	700	23192
651	700	651	700	23225
651	700	651	700	23259
651	700	651	700	23292
651	700	651	701	23326
651	701	651	701	23359
651	701	667	701	23392
667	701	691	701	23425
691	701	716	701	23459
716	701	736	701	23492
736	701	742	701	23525
742	701	757	700	23559
757	700	772	699	23592
772	699	786	698	23625
786	698	802	696	23659
802	696	809	695	23692
809	695	816	690	23725
816	690	819	682	23759
819	682	822	675	23792
822	675	822	675	23826
822	675	824	673	23859
824	673	824	673	23893
824	673	824	673	23925
824	673	824	673	23959
824	673	828	671	23992
828	671	840	671	24025
840	671	871	674	24059
871	674	884	690	24092
884	690	891	701	24125
891	701	894	707	24159
894	707	897	714	24192
897	714	897	714	24225
897	714	898	717	24259
898	717	898	717	24292
898	717	898	717	24326
664	448	664	448	26759
664	448	664	448	26793
664	448	685	448	26825
685	448	718	448	26859
718	448	745	448	26892
745	448	761	448	26925
761	448	774	448	26959
774	448	784	448	26992
784	448	791	448	27025
791	448	799	448	27059
799	448	801	448	27092
801	448	816	448	27125
816	448	826	448	27159
826	448	836	455	27192
836	455	846	459	27225
846	459	865	461	27259
865	461	872	462	27292
872	462	875	462	27326
875	462	878	462	27359
878	462	878	462	27392
878	462	878	462	27426
661	251	667	251	29192
667	251	704	255	29226
704	255	763	263	29260
763	263	785	265	29293
785	265	793	266	29326
793	266	802	266	29359
802	266	809	267	29392
809	267	812	267	29426
812	267	816	267	29459
816	267	819	267	29492
819	267	822	267	29526
822	267	825	267	29560
825	267	836	267	29592
836	267	843	267	29626
843	267	846	267	29659
846	267	849	267	29693
849	267	849	267	29726
849	267	849	267	29759
849	267	849	267	29792
849	267	849	267	29825
926	267	926	267	30959
926	267	930	301	30992
930	301	930	354	31026
930	354	930	405	31059
930	405	930	443	31092
930	443	932	475	31126
932	475	932	520	31159
932	520	932	546	31192
932	546	932	568	31225
932	568	934	582	31259
934	582	934	596	31292
934	596	934	606	31326
934	606	934	610	31360
934	610	934	616	31393
934	616	934	619	31426
934	619	934	626	31459
934	626	934	635	31492
934	635	934	639	31526
934	639	934	651	31559
934	651	934	661	31593
934	661	934	667	31626
934	667	934	667	31659
934	667	934	670	31692
934	670	934	676	31726
934	676	934	688	31759
934	688	934	693	31793
934	693	934	696	31826
934	696	934	696	31859
