33	300	33	300	2124
33	300	33	322	2157
33	322	33	369	2190
33	369	33	410	2224
33	410	33	441	2257
33	441	33	458	2290
33	458	33	484	2324
33	484	33	507	2357
33	507	33	525	2391
33	525	33	540	2424
33	540	33	567	2457
33	567	32	587	2490
32	587	30	602	2523
30	602	29	608	2557
29	608	24	617	2590
24	617	19	626	2624
19	626	18	628	2657
18	628	17	631	2691
34	304	38	304	4557
38	304	53	319	4591
53	319	71	348	4624
71	348	78	360	4657
78	360	83	369	4691
83	369	85	373	4724
85	373	88	393	4757
88	393	88	399	4791
88	399	89	406	4824
89	406	89	409	4857
89	409	89	409	4891
89	409	91	412	4924
91	412	91	412	4957
91	412	91	412	4990
91	412	91	412	5023
91	412	95	412	5057
95	412	102	412	5090
102	412	117	395	5124
117	395	133	371	5157
133	371	148	331	5190
148	331	158	310	5223
158	310	163	298	5257
163	298	165	294	5290
165	294	167	290	5323
167	290	167	290	5358
167	290	167	290	5391
167	290	167	290	5424
167	290	167	290	5457
167	290	167	290	5491
167	290	167	309	5523
167	309	167	343	5557
167	343	167	395	5590
167	395	167	451	5624
167	451	167	494	5657
167	494	167	531	5690
167	531	167	556	5724
167	556	165	570	5758
165	570	165	577	5790
165	577	165	581	5823
165	581	165	583	5857
165	583	165	583	5890
165	583	165	583	5924
165	583	165	583	5957
165	583	165	583	5991
282	475	282	475	7024
282	475	282	475	7057
282	475	255	480	7091
255	480	238	498	7124
238	498	229	517	7158
229	517	222	537	7190
222	537	221	550	7224
221	550	221	562	7257
221	562	221	581	7290
221	581	221	595	7324
221	595	223	604	7357
223	604	240	606	7390
240	606	257	606	7424
257	606	273	606	7457
273	606	290	601	7491
290	601	298	592	7524
298	592	305	579	7557
305	579	316	566	7591
316	566	323	540	7624
323	540	323	520	7658
323	520	323	504	7691
323	504	319	494	7724
319	494	312	487	7758
312	487	305	484	7790
305	484	302	484	7824
302	484	296	484	7857
296	484	288	484	7890
288	484	276	484	7924
276	484	266	484	7957
266	484	254	484	7990
254	484	250	484	8024
250	484	247	484	8057
312	477	312	477	9390
312	477	312	477	9423
312	477	312	499	9458
312	499	312	529	9490
312	529	312	545	9524
312	545	312	557	9557
312	557	312	564	9590
312	564	316	578	9624
316	578	321	585	9657
321	585	334	589	9691
334	589	343	597	9724
343	597	351	604	9757
351	604	353	607	9790
353	607	356	610	9823
356	610	356	610	9857
417	303	417	314	10991
417	314	417	341	11024
417	341	408	375	11057
408	375	402	425	11090
402	425	401	461	11124
401	461	401	488	11157
401	488	401	515	11191
401	515	401	543	11224
401	543	401	559	11257
401	559	406	571	11291
406	571	421	585	11324
421	585	446	601	11357
446	601	461	607	11391
461	607	481	611	11424
481	611	495	613	11457
495	613	502	614	11490
383	425	391	425	12523
391	425	410	425	12557
410	425	423	425	12590
423	425	430	425	12624
430	425	433	425	12657
433	425	436	425	12690
436	425	440	425	12724
440	425	446	425	12757
446	425	446	425	12791
543	534	543	534	13724
543	534	560	530	13757
560	530	584	526	13790
584	526	597	523	13823
597	523	604	509	13857
604	509	606	497	13891
606	497	606	491	13924
606	491	606	482	13957
606	482	597	475	13991
597	475	582	473	14023
582	473	569	472	14057
569	472	560	472	14091
560	472	551	472	14124
551	472	546	474	14158
546	474	539	488	14191
539	488	532	505	14224
532	505	530	517	14257
530	517	530	532	14291
530	532	530	540	14324
530	540	531	544	14357
531	544	539	552	14390
539	552	547	559	14424
547	559	556	569	14457
556	569	571	575	14491
571	575	586	577	14524
586	577	601	578	14557
601	578	612	578	14590
612	578	620	578	14624
620	578	620	578	14657
620	578	620	578	14691
655	476	655	476	15858
655	476	655	476	15890
655	476	655	492	15924
655	492	655	509	15957
655	509	661	529	15990
661	529	664	560	16024
664	560	664	576	16058
664	576	664	588	16091
664	588	664	604	16123
664	604	664	614	16157
664	614	664	618	16191
664	618	664	621	16223
664	621	664	623	16257
664	623	664	617	16291
664	617	664	580	16324
664	580	663	553	16358
663	553	663	536	16391
663	536	663	524	16424
663	524	663	510	16458
663	510	663	498	16491
663	498	669	485	16524
669	485	674	478	16557
674	478	682	472	16590
682	472	697	472	16624
697	472	706	476	16657
706	476	712	487	16691
712	487	717	497	16724
717	497	718	510	16757
718	510	718	526	16791
718	526	718	542	16824
718	542	718	559	16857
718	559	718	576	16891
718	576	718	587	16924
718	587	717	593	16957
717	593	716	596	16991
716	596	716	596	17024
716	596	716	596	17058
716	596	716	596	17091
716	596	716	596	17123
716	596	716	596	17157
716	596	716	581	17191
716	581	716	565	17224
716	565	716	549	17257
716	549	716	534	17290
716	534	716	522	17324
716	522	716	517	17357
716	517	716	510	17391
716	510	716	507	17424
716	507	718	504	17458
718	504	721	502	17490
721	502	731	501	17524
731	501	745	497	17557
745	497	755	491	17591
755	491	764	491	17624
764	491	769	491	17658
769	491	776	491	17690
