265	487	265	487	13646
265	487	265	487	13679
265	487	265	487	13713
265	487	265	487	13745
265	487	265	487	13779
265	487	268	483	13812
268	483	270	473	13845
270	473	271	466	13879
271	466	271	457	13912
271	457	272	444	13945
272	444	272	429	13979
272	429	272	412	14012
272	412	272	400	14045
272	400	272	388	14078
272	388	272	378	14112
272	378	273	369	14146
273	369	274	360	14179
274	360	275	355	14212
275	355	275	347	14246
275	347	275	343	14279
275	343	275	341	14312
275	341	275	338	14346
275	338	275	337	14379
275	337	275	337	14412
275	337	275	337	14445
275	337	274	339	14479
274	339	275	350	14512
275	350	278	360	14545
278	360	282	366	14579
282	366	289	374	14612
289	374	292	377	14645
292	377	292	377	14679
292	377	296	376	14712
296	376	301	372	14746
301	372	305	368	14779
305	368	310	359	14813
310	359	313	355	14846
313	355	315	349	14879
315	349	316	346	14912
316	346	316	346	14946
316	346	316	346	14979
316	346	316	346	15012
316	346	316	346	15046
316	346	316	346	15079
316	346	316	346	15112
316	346	316	346	15146
316	346	317	351	15178
317	351	318	368	15212
318	368	319	379	15245
319	379	320	387	15279
320	387	320	396	15312
320	396	320	406	15346
320	406	320	414	15378
320	414	320	422	15412
320	422	320	430	15446
320	430	320	439	15478
320	439	320	447	15512
320	447	321	455	15545
321	455	323	462	15579
323	462	324	467	15612
324	467	325	471	15646
325	471	326	474	15678
326	474	327	475	15712
327	475	329	480	15746
329	480	330	482	15779
330	482	331	483	15812
331	483	331	483	15846
331	483	333	485	15879
333	485	334	486	15912
334	486	334	486	15946
334	486	334	486	15979
334	486	334	486	16012
334	486	334	486	16046
334	486	334	486	16079
334	486	334	486	16112
345	436	341	440	16646
341	440	339	445	16678
339	445	337	452	16712
337	452	336	457	16746
336	457	336	462	16778
336	462	338	468	16812
338	468	341	475	16846
341	475	343	480	16879
343	480	346	485	16912
346	485	348	488	16945
348	488	349	489	16979
349	489	353	492	17013
353	492	356	493	17045
356	493	358	493	17079
358	493	362	493	17112
362	493	367	492	17145
367	492	370	489	17179
370	489	372	485	17212
372	485	374	480	17245
374	480	376	477	17279
376	477	376	473	17313
376	473	376	469	17345
376	469	375	462	17379
375	462	372	455	17412
372	455	370	451	17446
