445	381	445	381	2443
445	381	445	381	2476
445	381	445	381	2509
445	381	445	381	2543
445	381	445	381	2576
445	381	445	381	2610
445	381	444	374	2643
444	374	444	368	2676
444	368	444	363	2709
444	363	445	356	2743
445	356	445	353	2776
445	353	446	348	2809
446	348	446	344	2842
446	344	446	339	2876
446	339	446	333	2910
446	333	447	326	2943
447	326	448	321	2976
448	321	449	316	3009
449	316	450	311	3043
450	311	450	305	3076
450	305	452	296	3110
452	296	454	287	3143
454	287	455	280	3176
455	280	456	274	3210
456	274	457	269	3243
457	269	458	266	3276
458	266	458	259	3310
458	259	461	249	3342
461	249	462	245	3377
462	245	462	242	3409
462	242	463	239	3443
463	239	463	239	3476
463	239	463	239	3510
463	239	463	239	3542
463	239	464	239	3576
464	239	464	248	3610
464	248	464	260	3643
464	260	464	273	3676
464	273	464	285	3710
464	285	465	297	3743
465	297	466	305	3776
466	305	467	313	3810
467	313	468	317	3843
468	317	469	324	3876
469	324	471	328	3909
471	328	471	328	3943
471	328	472	329	3977
472	329	477	321	4010
477	321	479	306	4044
479	306	482	291	4077
482	291	484	279	4109
484	279	486	269	4143
486	269	488	261	4177
488	261	490	251	4210
490	251	491	242	4243
491	242	492	238	4277
492	238	492	238	4310
492	238	492	238	4343
492	238	492	238	4376
492	238	492	238	4409
492	238	493	245	4443
493	245	493	258	4476
493	258	494	271	4509
494	271	494	284	4543
494	284	494	294	4577
494	294	494	299	4610
494	299	494	306	4643
494	306	495	311	4676
495	311	495	316	4710
495	316	496	324	4743
496	324	496	332	4776
496	332	496	337	4809
496	337	499	345	4843
499	345	503	352	4876
503	352	507	357	4909
507	357	510	361	4943
510	361	512	362	4976
512	362	513	362	5009
513	362	516	362	5042
516	362	520	359	5076
520	359	522	353	5109
522	353	522	345	5143
522	345	521	341	5176
521	341	521	336	5209
521	336	521	333	5243
521	333	521	330	5276
521	330	521	330	5309
521	330	521	330	5342
521	330	521	330	5376
521	330	521	330	5410
521	330	521	340	5443
521	340	521	351	5476
521	351	522	357	5509
522	357	523	359	5542
523	359	523	359	5576
523	359	526	362	5609
526	362	532	364	5643
532	364	540	365	5677
540	365	546	366	5709
546	366	552	366	5743
552	366	562	364	5776
562	364	568	363	5810
568	363	572	360	5843
572	360	573	354	5877
573	354	571	347	5909
571	347	570	337	5943
570	337	565	326	5976
565	326	562	321	6010
562	321	560	320	6043
560	320	557	319	6076
557	319	556	318	6109
556	318	551	317	6143
551	317	545	317	6176
545	317	543	317	6210
543	317	539	318	6243
539	318	537	318	6276
537	318	534	319	6309
534	319	531	321	6343
531	321	529	322	6376
529	322	527	323	6410
527	323	526	324	6443
526	324	523	326	6476
523	326	523	326	6510
523	326	522	327	6542
522	327	522	329	6577
522	329	522	330	6610
522	330	522	330	6643
522	330	522	330	6677
565	313	565	313	7410
565	313	569	322	7443
569	322	571	328	7477
571	328	572	333	7510
572	333	574	340	7543
574	340	574	344	7576
574	344	574	349	7610
574	349	576	352	7643
576	352	577	356	7677
577	356	578	358	7710
578	358	578	359	7744
578	359	579	360	7777
579	360	579	360	7810
579	360	587	356	7843
587	356	593	349	7877
593	349	598	338	7910
598	338	603	315	7943
603	315	605	296	7976
605	296	605	273	8009
605	273	605	265	8043
605	265	607	257	8077
607	257	608	248	8110
608	248	610	241	8143
610	241	610	239	8176
610	239	610	239	8210
610	239	610	239	8243
610	239	610	247	8276
610	247	610	265	8310
610	265	608	301	8343
608	301	605	319	8376
605	319	605	328	8410
605	328	605	336	8443
605	336	605	344	8476
605	344	605	353	8509
605	353	608	362	8543
608	362	609	365	8576
609	365	609	365	8610
609	365	611	365	8643
611	365	618	361	8676
618	361	626	355	8710
626	355	635	346	8743
635	346	640	338	8776
640	338	643	330	8810
643	330	644	325	8843
644	325	643	320	8876
643	320	642	317	8910
642	317	641	316	8943
641	316	639	316	8976
639	316	638	316	9010
638	316	635	317	9043
635	317	633	319	9076
633	319	631	326	9110
631	326	631	333	9143
631	333	633	338	9177
633	338	635	345	9210
635	345	638	350	9243
638	350	640	354	9276
640	354	642	357	9310
642	357	649	360	9343
649	360	649	360	9377
649	360	649	360	9409
649	360	649	358	9443
649	358	651	349	9477
651	349	652	339	9510
652	339	653	333	9543
653	333	654	328	9577
654	328	656	323	9610
656	323	659	319	9643
659	319	660	317	9676
660	317	660	317	9710
660	317	660	317	9743
660	317	660	317	9777
660	317	661	316	9810
661	316	666	320	9843
666	320	669	326	9876
669	326	672	333	9910
672	333	674	338	9943
674	338	676	344	9976
676	344	677	349	10010
677	349	677	349	10043
677	349	677	349	10076
677	349	677	349	10110
677	349	676	347	10143
676	347	675	337	10176
675	337	675	328	10210
675	328	676	323	10243
676	323	679	318	10276
679	318	681	316	10310
681	316	684	313	10343
684	313	688	313	10376
688	313	694	313	10409
694	313	699	315	10443
699	315	704	319	10477
704	319	708	325	10510
708	325	712	335	10543
712	335	713	341	10577
713	341	713	346	10609
713	346	713	352	10643
713	352	713	353	10677
713	353	713	354	10710
713	354	713	354	10743
713	354	713	354	10777
713	354	713	354	10810
713	354	713	346	10843
713	346	715	336	10876
715	336	716	330	10910
716	330	717	327	10943
717	327	719	323	10977
719	323	719	323	11010
719	323	719	323	11043
719	323	719	323	11077
719	323	722	322	11109
722	322	726	322	11143
726	322	730	323	11176
730	323	731	324	11210
731	324	734	325	11243
734	325	736	327	11277
736	327	738	330	11310
738	330	740	336	11343
740	336	742	343	11377
742	343	744	346	11410
744	346	745	348	11443
745	348	747	350	11476
747	350	750	349	11510
750	349	756	343	11543
756	343	760	337	11577
760	337	764	329	11610
764	329	766	323	11643
766	323	766	320	11677
766	320	766	319	11710
766	319	766	319	11743
766	319	766	319	11776
766	319	766	321	11809
766	321	766	329	11844
766	329	766	337	11877
766	337	767	341	11910
767	341	771	347	11943
771	347	774	351	11976
774	351	777	354	12010
777	354	781	355	12043
781	355	786	355	12076
786	355	793	351	12109
793	351	802	345	12143
802	345	806	339	12176
806	339	809	334	12210
809	334	811	329	12243
811	329	811	324	12276
811	324	810	319	12310
810	319	805	312	12343
805	312	804	311	12377
804	311	801	310	12409
801	310	798	310	12443
798	310	796	310	12476
796	310	794	310	12510
794	310	790	310	12543
790	310	784	311	12576
784	311	780	312	12610
780	312	778	312	12643
778	312	773	314	12677
773	314	768	316	12710
768	316	765	319	12743
765	319	763	321	12777
763	321	762	322	12810
762	322	761	325	12843
761	325	761	325	12877
809	312	809	316	13644
809	316	809	319	13676
809	319	809	325	13710
809	325	809	332	13743
809	332	809	337	13777
809	337	811	343	13810
811	343	814	349	13843
814	349	815	351	13876
815	351	815	351	13909
815	351	816	352	13943
816	352	820	345	13976
820	345	824	334	14009
824	334	827	322	14043
827	322	826	304	14076
826	304	826	273	14110
826	273	826	238	14143
826	238	826	233	14176
826	233	826	233	14209
826	233	826	233	14243
826	233	826	233	14277
826	233	825	236	14310
825	236	824	257	14343
824	257	821	287	14376
821	287	821	306	14410
821	306	822	311	14443
822	311	824	318	14476
824	318	826	322	14510
826	322	829	329	14543
829	329	833	336	14576
833	336	836	339	14610
836	339	836	339	14643
