435	418	435	418	1308
435	418	435	418	1341
435	418	435	418	1374
435	418	439	413	1407
439	413	442	404	1441
442	404	447	390	1474
447	390	452	380	1507
452	380	453	377	1541
453	377	453	377	1574
453	377	453	372	1607
453	372	451	364	1641
451	364	449	353	1674
449	353	449	343	1707
449	343	449	335	1741
449	335	449	326	1774
449	326	449	314	1808
449	314	449	306	1841
449	306	449	299	1875
449	299	449	293	1908
449	293	449	287	1941
449	287	449	281	1974
449	281	449	276	2008
449	276	449	273	2041
449	273	449	273	2074
449	273	449	273	2108
449	273	449	273	2141
449	273	449	273	2174
449	273	449	273	2208
449	273	450	277	2241
450	277	454	290	2274
454	290	457	304	2307
457	304	459	315	2341
459	315	461	324	2374
461	324	462	328	2407
462	328	464	331	2441
464	331	465	333	2475
465	333	468	338	2508
468	338	471	343	2541
471	343	473	347	2574
473	347	474	349	2607
474	349	474	349	2641
474	349	474	349	2674
474	349	474	349	2707
474	349	475	348	2741
475	348	481	336	2774
481	336	487	324	2808
487	324	491	315	2840
491	315	493	307	2874
493	307	494	301	2908
494	301	495	295	2941
495	295	497	287	2974
497	287	498	284	3007
498	284	498	279	3041
498	279	499	276	3074
499	276	499	276	3108
499	276	499	276	3141
499	276	499	276	3174
499	276	499	276	3208
499	276	499	276	3240
499	276	499	276	3274
499	276	500	283	3307
500	283	500	295	3341
500	295	500	312	3374
500	312	500	322	3408
500	322	500	327	3441
500	327	500	330	3474
500	330	500	333	3507
500	333	500	340	3541
500	340	500	345	3574
500	345	500	348	3607
500	348	500	351	3641
500	351	500	354	3674
500	354	502	361	3707
502	361	503	368	3741
503	368	505	378	3774
505	378	509	386	3807
509	386	511	389	3841
511	389	511	389	3875
511	389	513	390	3908
513	390	516	390	3941
516	390	519	390	3974
519	390	524	389	4008
524	389	528	384	4041
528	384	531	376	4074
531	376	533	370	4108
533	370	533	367	4141
533	367	533	360	4174
533	360	533	356	4207
533	356	533	352	4241
533	352	532	350	4275
532	350	532	350	4308
532	350	532	350	4341
532	350	532	360	4374
532	360	532	371	4408
532	371	532	379	4441
532	379	532	381	4474
532	381	534	386	4508
534	386	536	391	4542
536	391	540	396	4574
540	396	544	398	4608
544	398	550	399	4641
550	399	553	399	4674
553	399	560	396	4707
560	396	567	391	4741
567	391	572	384	4774
572	384	572	377	4807
572	377	571	371	4841
571	371	568	365	4874
568	365	565	360	4907
565	360	561	355	4941
561	355	556	349	4974
556	349	554	347	5008
