219	290	219	290	3189
219	290	220	294	3222
220	294	222	300	3255
222	300	222	309	3288
222	309	223	317	3322
223	317	224	325	3355
224	325	224	335	3388
224	335	224	346	3422
224	346	224	361	3455
224	361	224	369	3488
224	369	224	380	3521
224	380	224	395	3555
224	395	224	408	3588
224	408	224	420	3622
224	420	223	433	3655
223	433	221	448	3688
221	448	219	457	3722
219	457	217	466	3754
217	466	217	478	3788
217	478	217	491	3822
217	491	216	502	3854
216	502	216	513	3888
216	513	216	522	3922
216	522	216	529	3955
216	529	216	536	3988
216	536	215	541	4022
215	541	214	546	4054
214	546	214	555	4088
214	555	213	559	4122
213	559	213	559	4155
213	559	213	559	4188
213	559	213	559	4222
219	288	222	296	5622
222	296	225	303	5654
225	303	229	312	5688
229	312	233	321	5721
233	321	238	330	5755
238	330	242	335	5788
242	335	247	340	5821
247	340	252	345	5854
252	345	257	350	5888
257	350	262	352	5922
262	352	269	352	5955
269	352	275	353	5988
275	353	280	353	6021
280	353	286	353	6055
286	353	296	354	6088
296	354	302	353	6122
302	353	308	351	6155
308	351	314	350	6188
314	350	320	348	6222
320	348	327	342	6255
327	342	333	336	6288
333	336	338	330	6321
338	330	340	326	6355
340	326	340	322	6388
340	322	340	317	6421
340	317	340	315	6455
340	315	340	315	6488
340	315	339	312	6521
339	312	338	310	6555
338	310	338	310	6588
338	310	338	310	6621
338	310	338	310	6655
338	310	335	311	6688
335	311	333	320	6721
333	320	332	331	6755
332	331	331	343	6788
331	343	328	354	6822
328	354	326	365	6854
326	365	326	378	6888
326	378	323	388	6922
323	388	322	400	6955
322	400	320	412	6988
320	412	320	427	7022
320	427	320	444	7055
320	444	318	459	7088
318	459	320	474	7121
320	474	323	488	7155
323	488	324	499	7188
324	499	324	507	7222
324	507	325	514	7255
325	514	325	519	7288
325	519	326	525	7322
326	525	327	530	7355
327	530	329	538	7388
329	538	330	542	7421
330	542	330	543	7455
330	543	330	543	7488
330	543	333	547	7522
333	547	334	549	7555
334	549	334	549	7588
334	549	336	551	7621
336	551	337	554	7655
337	554	337	556	7688
337	556	337	556	7721
337	556	337	556	7755
