38	310	38	335	2136
38	335	38	370	2169
38	370	38	397	2203
38	397	38	440	2236
38	440	38	467	2269
38	467	38	495	2302
38	495	37	527	2335
37	527	34	551	2369
34	551	32	566	2403
32	566	31	571	2436
31	571	31	574	2469
31	574	31	574	2503
37	314	39	319	4436
39	319	49	345	4470
49	345	55	359	4503
55	359	65	369	4536
65	369	77	376	4569
77	376	87	385	4603
87	385	90	388	4636
90	388	92	391	4669
92	391	94	394	4703
94	394	94	394	4736
94	394	96	397	4769
96	397	96	397	4803
96	397	96	397	4836
96	397	96	397	4869
96	397	96	397	4903
96	397	99	398	4936
99	398	99	398	4970
99	398	100	398	5003
100	398	106	398	5036
106	398	115	387	5069
115	387	126	359	5103
126	359	148	337	5136
148	337	161	325	5169
161	325	168	319	5203
168	319	171	317	5236
171	317	171	317	5269
171	317	174	314	5303
174	314	174	314	5336
174	314	174	314	5369
174	314	174	314	5403
174	314	174	314	5436
174	314	174	314	5470
174	314	174	314	5503
174	314	174	314	5536
174	314	174	332	5569
174	332	174	358	5603
174	358	164	394	5636
164	394	159	426	5669
159	426	155	450	5703
155	450	154	468	5736
154	468	152	496	5769
152	496	151	513	5803
151	513	150	528	5836
150	528	149	538	5869
149	538	148	545	5902
148	545	148	547	5936
148	547	148	550	5969
148	550	148	550	6002
148	550	148	550	6036
174	550	174	550	7936
174	550	174	550	7969
174	550	182	514	8003
182	514	195	487	8036
195	487	206	449	8070
206	449	216	418	8103
216	418	224	396	8136
224	396	229	385	8170
229	385	231	381	8203
231	381	232	377	8236
232	377	233	374	8269
233	374	233	374	8303
233	374	234	368	8336
234	368	234	353	8369
234	353	235	341	8403
235	341	237	328	8436
237	328	237	324	8469
237	324	238	321	8503
238	321	238	318	8536
238	318	238	318	8569
238	318	238	318	8603
238	318	238	318	8636
238	318	238	318	8670
238	318	238	318	8703
238	318	240	318	8739
240	318	251	318	8770
251	318	262	336	8803
262	336	270	365	8836
270	365	276	407	8870
276	407	280	437	8902
280	437	283	460	8936
283	460	286	480	8969
286	480	289	499	9003
289	499	290	506	9036
290	506	291	520	9069
291	520	291	531	9102
291	531	291	538	9136
291	538	291	541	9169
291	541	291	544	9202
291	544	291	544	9236
291	544	291	544	9269
291	544	291	544	9302
203	444	209	443	10503
209	443	232	440	10536
232	440	249	439	10569
249	439	256	438	10603
256	438	263	438	10636
263	438	267	438	10669
267	438	270	438	10702
270	438	272	438	10736
272	438	272	438	10770
272	438	275	438	10803
275	438	278	438	10836
278	438	278	438	10870
278	438	281	438	10903
281	438	281	438	10936
281	438	281	438	10969
281	438	281	438	11002
360	331	360	331	12969
360	331	360	331	13003
360	331	360	355	13036
360	355	360	395	13069
360	395	360	413	13103
360	413	360	429	13137
360	429	360	451	13169
360	451	360	474	13203
360	474	360	486	13236
360	486	360	498	13269
360	498	360	504	13303
360	504	360	516	13336
360	516	360	522	13369
360	522	360	525	13403
300	326	318	326	15536
318	326	345	326	15569
345	326	380	326	15602
380	326	402	326	15636
402	326	412	326	15670
412	326	419	326	15702
419	326	419	326	15736
419	326	424	326	15769
424	326	425	326	15803
425	326	425	326	15836
425	326	425	326	15869
425	326	425	326	15902
425	326	425	326	15936
425	326	425	326	15969
425	326	425	326	16002
450	326	450	326	16936
450	326	452	351	16969
452	351	453	407	17003
453	407	453	456	17036
453	456	453	493	17069
453	493	453	520	17102
453	520	453	537	17136
453	537	453	554	17169
453	554	453	561	17203
453	561	453	564	17236
453	564	453	567	17270
453	567	453	567	17302
453	567	453	567	17336
453	567	455	567	17369
455	567	474	564	17403
474	564	501	551	17436
501	551	514	545	17469
514	545	520	542	17503
520	542	523	541	17536
523	541	523	541	17569
523	541	523	541	17603
523	541	523	541	17636
523	541	523	541	17670
523	541	526	540	17702
526	540	530	537	17736
456	452	456	452	18936
456	452	456	446	18970
456	446	468	438	19002
468	438	494	424	19036
494	424	510	410	19069
510	410	517	403	19103
517	403	520	400	19137
520	400	523	398	19169
523	398	523	398	19203
523	398	523	398	19236
523	398	523	398	19269
523	398	523	398	19303
523	398	526	397	19336
526	397	526	397	19369
526	397	526	397	19403
460	331	460	331	20736
460	331	460	331	20769
460	331	460	331	20802
460	331	475	331	20836
475	331	495	331	20869
495	331	503	332	20903
503	332	506	332	20936
506	332	512	332	20969
512	332	515	332	21003
515	332	520	332	21036
520	332	526	332	21070
526	332	526	332	21103
526	332	529	332	21136
529	332	529	332	21169
529	332	529	332	21203
529	332	529	332	21236
529	332	529	332	21269
529	332	529	332	21303
529	332	529	332	21336
529	332	529	332	21369
529	332	529	332	21403
529	332	529	332	21436
529	332	529	332	21469
529	332	529	332	21503
529	332	531	332	21537
531	332	534	333	21569
534	333	544	333	21603
544	333	548	333	21637
548	333	548	333	21669
548	333	549	337	21703
599	337	599	337	22669
599	337	599	365	22702
599	365	599	400	22736
599	400	599	441	22769
599	441	599	471	22803
599	471	599	489	22837
599	489	596	500	22869
596	500	591	511	22902
591	511	590	514	22936
590	514	589	517	22969
589	517	588	520	23003
588	520	588	520	23036
604	339	604	339	26769
604	339	604	339	26803
604	339	608	349	26836
608	349	622	358	26870
622	358	636	373	26903
636	373	642	379	26936
642	379	645	383	26970
645	383	648	391	27003
648	391	650	398	27036
650	398	650	398	27070
650	398	651	401	27103
651	401	651	401	27136
651	401	651	401	27169
651	401	651	401	27203
651	401	651	401	27237
651	401	651	401	27269
651	401	651	401	27303
651	401	657	402	27337
657	402	664	388	27370
664	388	672	370	27403
672	370	679	353	27436
679	353	684	337	27470
684	337	685	334	27503
685	334	686	330	27536
686	330	686	330	27570
686	330	686	328	27603
686	328	686	328	27637
686	328	686	328	27670
686	328	686	328	27703
686	328	686	328	27736
686	328	687	328	27770
687	328	691	332	27802
691	332	696	343	27836
696	343	699	358	27869
699	358	700	392	27903
700	392	700	414	27936
700	414	700	437	27969
700	437	700	454	28003
700	454	700	475	28036
700	475	700	487	28070
700	487	700	498	28103
700	498	700	508	28136
700	508	700	522	28170
700	522	700	532	28203
700	532	700	535	28236
700	535	700	535	28269
700	535	700	535	28303
700	535	700	535	28336
733	541	733	541	29769
733	541	734	490	29803
734	490	745	427	29836
745	427	756	372	29870
756	372	763	341	29903
763	341	766	330	29936
766	330	768	322	29969
768	322	769	319	30003
769	319	769	319	30037
769	319	771	316	30069
771	316	771	316	30103
771	316	771	316	30136
771	316	771	316	30170
771	316	772	316	30203
772	316	773	327	30236
773	327	774	357	30270
774	357	776	388	30303
776	388	778	422	30336
778	422	780	457	30369
780	457	784	500	30403
784	500	788	519	30437
788	519	790	534	30469
790	534	791	541	30503
791	541	791	541	30536
791	541	791	541	30570
740	438	746	438	31602
746	438	761	438	31636
761	438	767	438	31670
767	438	774	438	31703
774	438	777	438	31736
777	438	777	438	31770
777	438	780	438	31803
780	438	783	438	31836
783	438	783	438	31870
783	438	783	438	31903
783	438	787	434	31936
855	348	855	348	33103
855	348	855	358	33136
855	358	855	379	33170
855	379	855	409	33203
855	409	855	447	33236
855	447	855	475	33270
855	475	855	507	33303
855	507	848	540	33337
848	540	844	564	33370
844	564	843	571	33403
843	571	841	574	33437
796	346	796	346	36237
796	346	802	346	36269
802	346	821	346	36303
821	346	841	346	36336
841	346	855	346	36370
855	346	866	346	36403
866	346	879	346	36436
879	346	887	346	36470
887	346	890	346	36503
890	346	899	346	36537
899	346	911	346	36569
911	346	920	345	36603
920	345	927	344	36636
927	344	930	344	36670
930	344	933	344	36703
933	344	933	344	36736
966	344	966	344	37703
966	344	966	352	37736
966	352	966	368	37770
966	368	966	387	37803
966	387	966	401	37836
966	401	966	420	37870
966	420	966	436	37903
966	436	966	453	37937
966	453	966	465	37970
966	465	966	480	38003
966	480	966	497	38036
966	497	966	513	38070
966	513	966	529	38103
966	529	966	538	38136
966	538	966	544	38170
966	544	966	552	38203
966	552	966	554	38236
966	554	966	554	38270
966	554	966	554	38303
966	554	966	554	38337
966	554	966	554	38370
966	554	966	554	38403
1030	340	1030	358	40204
1030	358	1030	384	40236
1030	384	1030	426	40270
1030	426	1030	483	40303
1030	483	1032	524	40337
1032	524	1033	549	40370
1033	549	1033	559	40403
1033	559	1033	564	40436
1033	564	1033	567	40470
1033	567	1033	567	40504
1122	349	1122	349	42170
1122	349	1122	353	42204
1122	353	1094	392	42236
1094	392	1072	417	42270
1072	417	1059	432	42303
1059	432	1052	446	42337
1052	446	1047	462	42370
1047	462	1046	466	42403
1046	466	1045	470	42437
1045	470	1045	473	42470
1045	473	1045	473	42503
1045	473	1045	473	42536
1045	473	1045	473	42570
1045	473	1044	473	42604
1044	473	1044	473	42636
1044	473	1043	473	42670
1043	473	1041	473	42703
1041	473	1030	479	42737
1030	479	1019	482	42769
1019	482	1008	484	42803
1008	484	1005	485	42837
1005	485	1005	485	42870
1005	485	1005	485	42903
1005	485	1008	485	42937
1008	485	1025	485	42970
1025	485	1046	485	43004
1046	485	1069	486	43036
1069	486	1087	489	43070
1087	489	1101	494	43103
1101	494	1108	497	43137
1108	497	1111	498	43170
1111	498	1113	501	43203
1113	501	1116	504	43237
1116	504	1119	506	43270
1119	506	1119	506	43303
1119	506	1123	515	43336
1123	515	1133	525	43370
1133	525	1141	530	43404
1141	530	1145	532	43436
1145	532	1147	535	43470
1147	535	1147	535	43504
1147	535	1147	535	43536
1147	535	1147	535	43569
1147	535	1147	535	43603
1147	535	1147	535	43637
1147	535	1147	535	43670
1147	535	1147	535	43704
1147	535	1147	535	43737
1147	535	1147	535	43770
1147	535	1147	535	43803
1147	535	1147	535	43836
1168	507	1168	507	44803
1168	507	1168	507	44837
1168	507	1168	507	44870
1168	507	1168	490	44904
1168	490	1168	475	44937
1168	475	1168	465	44970
1168	465	1168	454	45003
1168	454	1168	448	45036
1168	448	1168	428	45070
1168	428	1168	412	45103
1168	412	1169	397	45136
1169	397	1180	376	45170
1180	376	1189	351	45203
1189	351	1194	335	45237
1194	335	1196	329	45270
1196	329	1197	325	45304
1197	325	1198	321	45336
1198	321	1198	321	45370
1198	321	1202	321	45404
1202	321	1204	321	45436
1204	321	1212	321	45470
1212	321	1217	329	45503
1217	329	1221	343	45536
1221	343	1226	355	45570
1226	355	1232	373	45603
1232	373	1236	390	45637
1236	390	1246	414	45670
1246	414	1251	433	45703
1251	433	1254	454	45737
1254	454	1256	476	45770
1256	476	1257	494	45804
1257	494	1257	507	45836
1257	507	1257	517	45870
1257	517	1257	524	45903
1257	524	1257	528	45937
1257	528	1257	531	45970
1257	531	1257	531	46003
1257	531	1257	531	46036
1257	531	1257	531	46070
1257	531	1257	531	46103
1166	463	1166	463	47704
1166	463	1166	463	47737
1166	463	1186	463	47770
1186	463	1206	463	47803
1206	463	1216	463	47837
1216	463	1220	463	47870
1220	463	1226	463	47903
1226	463	1229	463	47937
1229	463	1233	463	47970
1233	463	1233	463	48003
1233	463	1236	463	48037
1236	463	1236	463	48070
1236	463	1236	463	48103
1236	463	1238	463	48137
1238	463	1246	463	48170
1246	463	1251	463	48203
1251	463	1261	458	48237
1261	458	1268	453	48270
