0.0	110.0
0.0	110.0
0.0	110.0
0.0	110.0
1.0	115.0
7.0	118.0
13.0	123.0
17.0	126.0
20.0	128.0
21.0	128.0
25.0	128.0
29.0	126.0
32.0	118.0
33.0	107.0
33.0	97.0
33.0	84.0
33.0	72.0
34.0	57.0
34.0	46.0
36.0	38.0
37.0	34.0
37.0	34.0
37.0	34.0
37.0	34.0
37.0	34.0
39.0	45.0
42.0	58.0
43.0	70.0
47.0	80.0
48.0	90.0
51.0	98.0
52.0	104.0
53.0	109.0
53.0	110.0
53.0	110.0
53.0	110.0
53.0	110.0
54.0	111.0
58.0	106.0
61.0	87.0
63.0	77.0
66.0	69.0
68.0	60.0
71.0	51.0
72.0	46.0
73.0	44.0
73.0	44.0
73.0	41.0
73.0	41.0
73.0	41.0
73.0	41.0
73.0	41.0
73.0	41.0
73.0	48.0
73.0	74.0
73.0	85.0
76.0	94.0
78.0	105.0
79.0	112.0
79.0	116.0
81.0	119.0
81.0	119.0
81.0	119.0
83.0	120.0
90.0	120.0
93.0	119.0
93.0	119.0
117.0	88.0
111.0	88.0
106.0	88.0
102.0	88.0
97.0	88.0
94.0	88.0
90.0	89.0
88.0	92.0
85.0	97.0
85.0	104.0
85.0	107.0
85.0	112.0
87.0	116.0
90.0	121.0
91.0	121.0
92.0	121.0
96.0	121.0
98.0	121.0
102.0	121.0
106.0	119.0
109.0	117.0
111.0	111.0
111.0	104.0
111.0	99.0
111.0	93.0
109.0	89.0
109.0	89.0
108.0	88.0
107.0	88.0
107.0	88.0
107.0	88.0
107.0	88.0
110.0	88.0
113.0	87.0
113.0	87.0
118.0	91.0
119.0	95.0
121.0	99.0
124.0	105.0
124.0	107.0
126.0	112.0
126.0	115.0
126.0	115.0
126.0	117.0
126.0	121.0
126.0	122.0
126.0	124.0
126.0	125.0
127.0	127.0
127.0	129.0
127.0	129.0
127.0	129.0
140.0	0.0
140.0	0.0
140.0	10.0
140.0	17.0
140.0	26.0
140.0	36.0
140.0	45.0
140.0	52.0
140.0	60.0
140.0	69.0
140.0	79.0
141.0	86.0
142.0	91.0
143.0	98.0
145.0	106.0
146.0	112.0
148.0	118.0
149.0	119.0
149.0	119.0
151.0	122.0
151.0	122.0
153.0	122.0
156.0	122.0
160.0	122.0
163.0	119.0
163.0	119.0
163.0	119.0
163.0	119.0
163.0	119.0
114.0	47.0
114.0	47.0
114.0	47.0
118.0	47.0
123.0	47.0
128.0	46.0
136.0	46.0
140.0	46.0
143.0	44.0
143.0	44.0
145.0	44.0
145.0	44.0
145.0	44.0
145.0	44.0
145.0	44.0
162.0	72.0
166.0	76.0
166.0	76.0
171.0	76.0
178.0	76.0
182.0	76.0
185.0	76.0
188.0	73.0
191.0	68.0
191.0	67.0
191.0	63.0
191.0	58.0
189.0	55.0
188.0	54.0
185.0	54.0
180.0	54.0
174.0	55.0
170.0	57.0
166.0	59.0
165.0	61.0
164.0	65.0
163.0	70.0
163.0	75.0
163.0	79.0
163.0	83.0
163.0	86.0
164.0	89.0
167.0	94.0
169.0	98.0
170.0	100.0
172.0	102.0
174.0	104.0
174.0	104.0
175.0	105.0
176.0	105.0
178.0	105.0
182.0	105.0
185.0	103.0
187.0	101.0
189.0	97.0
193.0	88.0
194.0	84.0
194.0	84.0
196.0	82.0
197.0	77.0
198.0	74.0
199.0	73.0
200.0	73.0
200.0	73.0
200.0	73.0
201.0	74.0
202.0	80.0
204.0	90.0
204.0	96.0
204.0	101.0
204.0	106.0
204.0	106.0
204.0	109.0
204.0	110.0
204.0	110.0
205.0	111.0
207.0	105.0
208.0	97.0
208.0	92.0
209.0	83.0
212.0	77.0
214.0	73.0
215.0	71.0
215.0	71.0
216.0	71.0
216.0	71.0
218.0	72.0
219.0	75.0
221.0	84.0
221.0	91.0
221.0	98.0
221.0	101.0
221.0	104.0
221.0	105.0
221.0	105.0
221.0	105.0
221.0	103.0
223.0	94.0
223.0	88.0
224.0	82.0
226.0	77.0
228.0	69.0
230.0	67.0
231.0	66.0
232.0	66.0
232.0	66.0
233.0	66.0
233.0	66.0
237.0	70.0
239.0	78.0
241.0	84.0
242.0	89.0
243.0	96.0
243.0	100.0
244.0	105.0
247.0	110.0
248.0	112.0
249.0	115.0
249.0	115.0
250.0	116.0
250.0	116.0
303.0	79.0
303.0	79.0
303.0	79.0
295.0	77.0
285.0	77.0
276.0	77.0
269.0	77.0
264.0	80.0
261.0	82.0
258.0	87.0
256.0	94.0
255.0	100.0
255.0	105.0
255.0	105.0
257.0	107.0
260.0	109.0
263.0	110.0
267.0	111.0
272.0	111.0
276.0	111.0
281.0	108.0
283.0	106.0
284.0	104.0
286.0	99.0
286.0	90.0
284.0	84.0
282.0	81.0
281.0	80.0
281.0	80.0
281.0	79.0
281.0	79.0
281.0	79.0
281.0	79.0
284.0	85.0
289.0	95.0
294.0	102.0
295.0	106.0
297.0	109.0
299.0	111.0
299.0	114.0
302.0	117.0
303.0	118.0
304.0	119.0
304.0	119.0
313.0	32.0
313.0	32.0
314.0	36.0
314.0	45.0
314.0	56.0
314.0	66.0
314.0	76.0
314.0	80.0
316.0	88.0
316.0	95.0
316.0	101.0
317.0	108.0
318.0	115.0
318.0	116.0
318.0	118.0
319.0	119.0
319.0	119.0
319.0	119.0
319.0	119.0
322.0	120.0
325.0	120.0
331.0	120.0
336.0	118.0
337.0	118.0
339.0	117.0
339.0	117.0
339.0	117.0
312.0	67.0
312.0	67.0
312.0	67.0
312.0	67.0
312.0	67.0
312.0	67.0
316.0	67.0
321.0	67.0
323.0	67.0
323.0	67.0
323.0	67.0
323.0	67.0
323.0	67.0
