6.0	2.0
6.0	2.0
7.0	6.0
9.0	12.0
9.0	21.0
10.0	29.0
11.0	37.0
11.0	47.0
11.0	58.0
11.0	73.0
11.0	81.0
11.0	92.0
11.0	107.0
11.0	120.0
11.0	132.0
10.0	145.0
8.0	160.0
6.0	169.0
4.0	178.0
4.0	190.0
4.0	203.0
3.0	214.0
3.0	225.0
3.0	234.0
3.0	241.0
3.0	248.0
2.0	253.0
1.0	258.0
1.0	267.0
0.0	271.0
0.0	271.0
0.0	271.0
6.0	0.0
9.0	8.0
12.0	15.0
16.0	24.0
20.0	33.0
25.0	42.0
29.0	47.0
34.0	52.0
39.0	57.0
44.0	62.0
49.0	64.0
56.0	64.0
62.0	65.0
67.0	65.0
73.0	65.0
83.0	66.0
89.0	65.0
95.0	63.0
101.0	62.0
107.0	60.0
114.0	54.0
120.0	48.0
125.0	42.0
127.0	38.0
127.0	34.0
127.0	29.0
127.0	27.0
127.0	27.0
126.0	24.0
125.0	22.0
125.0	22.0
125.0	22.0
125.0	22.0
122.0	23.0
120.0	32.0
119.0	43.0
118.0	55.0
115.0	66.0
113.0	77.0
113.0	90.0
110.0	100.0
109.0	112.0
107.0	124.0
107.0	139.0
107.0	156.0
105.0	171.0
107.0	186.0
110.0	200.0
111.0	211.0
111.0	219.0
112.0	226.0
112.0	231.0
113.0	237.0
114.0	242.0
116.0	250.0
117.0	254.0
117.0	255.0
117.0	255.0
120.0	259.0
121.0	261.0
121.0	261.0
123.0	263.0
124.0	266.0
124.0	268.0
124.0	268.0
124.0	268.0
178.0	199.0
169.0	198.0
159.0	202.0
151.0	205.0
145.0	209.0
140.0	214.0
137.0	222.0
137.0	230.0
138.0	237.0
141.0	244.0
144.0	252.0
148.0	258.0
152.0	264.0
155.0	268.0
159.0	272.0
163.0	274.0
169.0	276.0
177.0	279.0
181.0	279.0
185.0	279.0
196.0	278.0
202.0	276.0
208.0	274.0
211.0	271.0
216.0	267.0
219.0	260.0
220.0	254.0
222.0	249.0
223.0	244.0
223.0	236.0
222.0	232.0
220.0	227.0
217.0	220.0
214.0	216.0
212.0	213.0
208.0	208.0
201.0	205.0
194.0	201.0
188.0	197.0
183.0	196.0
176.0	196.0
173.0	196.0
172.0	196.0
212.0	269.0
220.0	272.0
226.0	273.0
232.0	273.0
233.0	273.0
235.0	273.0
235.0	273.0
235.0	273.0
235.0	273.0
251.0	273.0
251.0	273.0
251.0	273.0
254.0	268.0
256.0	259.0
258.0	247.0
259.0	234.0
262.0	218.0
265.0	202.0
267.0	193.0
267.0	185.0
267.0	173.0
267.0	158.0
267.0	138.0
267.0	121.0
262.0	96.0
259.0	72.0
258.0	60.0
258.0	52.0
258.0	50.0
258.0	50.0
258.0	44.0
258.0	37.0
258.0	33.0
259.0	29.0
259.0	29.0
259.0	29.0
259.0	29.0
259.0	29.0
259.0	29.0
259.0	29.0
256.0	39.0
256.0	52.0
255.0	63.0
255.0	73.0
257.0	85.0
259.0	96.0
260.0	109.0
263.0	124.0
265.0	138.0
267.0	147.0
268.0	159.0
270.0	167.0
272.0	182.0
272.0	193.0
273.0	206.0
275.0	218.0
276.0	229.0
278.0	239.0
280.0	244.0
284.0	249.0
288.0	254.0
291.0	256.0
297.0	259.0
300.0	262.0
306.0	265.0
310.0	265.0
312.0	265.0
314.0	265.0
314.0	265.0
314.0	265.0
314.0	265.0
314.0	265.0
247.0	124.0
247.0	124.0
261.0	125.0
273.0	128.0
279.0	129.0
279.0	129.0
286.0	130.0
287.0	130.0
323.0	200.0
325.0	206.0
327.0	209.0
330.0	212.0
336.0	216.0
344.0	218.0
352.0	218.0
359.0	214.0
365.0	209.0
370.0	202.0
370.0	194.0
367.0	185.0
364.0	182.0
362.0	179.0
356.0	177.0
350.0	177.0
343.0	180.0
336.0	184.0
334.0	187.0
332.0	194.0
331.0	204.0
331.0	218.0
333.0	230.0
335.0	239.0
336.0	245.0
340.0	253.0
345.0	263.0
349.0	268.0
353.0	272.0
357.0	276.0
362.0	278.0
368.0	280.0
372.0	281.0
376.0	281.0
383.0	281.0
387.0	281.0
395.0	281.0
398.0	280.0
398.0	280.0
398.0	280.0
398.0	280.0
396.0	188.0
400.0	194.0
403.0	207.0
403.0	219.0
403.0	230.0
403.0	240.0
403.0	248.0
403.0	257.0
403.0	263.0
403.0	268.0
403.0	270.0
403.0	271.0
403.0	273.0
403.0	273.0
403.0	273.0
403.0	273.0
403.0	273.0
403.0	273.0
404.0	279.0
405.0	281.0
405.0	281.0
405.0	281.0
405.0	281.0
406.0	278.0
406.0	270.0
406.0	258.0
406.0	248.0
408.0	239.0
408.0	230.0
408.0	226.0
408.0	221.0
408.0	213.0
408.0	205.0
412.0	198.0
415.0	194.0
420.0	190.0
425.0	188.0
431.0	187.0
436.0	188.0
442.0	192.0
446.0	195.0
450.0	199.0
451.0	201.0
453.0	211.0
455.0	220.0
456.0	229.0
456.0	239.0
456.0	247.0
456.0	256.0
456.0	262.0
456.0	271.0
456.0	276.0
456.0	277.0
456.0	277.0
456.0	277.0
457.0	278.0
458.0	268.0
458.0	252.0
459.0	240.0
460.0	229.0
460.0	217.0
460.0	205.0
461.0	199.0
463.0	195.0
465.0	193.0
468.0	191.0
473.0	189.0
480.0	189.0
484.0	189.0
488.0	190.0
491.0	192.0
494.0	195.0
497.0	200.0
499.0	207.0
501.0	215.0
501.0	225.0
502.0	234.0
502.0	243.0
501.0	252.0
500.0	260.0
501.0	262.0
502.0	265.0
504.0	269.0
504.0	272.0
504.0	272.0
504.0	272.0
504.0	272.0
504.0	278.0
504.0	280.0
504.0	283.0
504.0	283.0
504.0	283.0
504.0	283.0
551.0	201.0
551.0	201.0
551.0	201.0
544.0	206.0
539.0	214.0
536.0	221.0
534.0	230.0
532.0	240.0
532.0	248.0
533.0	256.0
536.0	266.0
540.0	272.0
543.0	275.0
546.0	280.0
550.0	284.0
554.0	287.0
558.0	288.0
567.0	289.0
575.0	289.0
581.0	287.0
587.0	285.0
591.0	281.0
596.0	274.0
599.0	268.0
599.0	260.0
601.0	252.0
601.0	244.0
601.0	235.0
598.0	224.0
595.0	219.0
592.0	215.0
590.0	213.0
587.0	209.0
583.0	205.0
579.0	202.0
573.0	202.0
567.0	201.0
563.0	201.0
560.0	201.0
554.0	202.0
551.0	203.0
586.0	268.0
591.0	273.0
594.0	277.0
598.0	281.0
602.0	284.0
609.0	286.0
613.0	286.0
617.0	286.0
619.0	286.0
619.0	286.0
619.0	286.0
619.0	286.0
626.0	275.0
632.0	269.0
637.0	258.0
642.0	244.0
647.0	230.0
653.0	213.0
659.0	187.0
665.0	150.0
670.0	122.0
677.0	99.0
682.0	70.0
683.0	46.0
685.0	37.0
685.0	34.0
685.0	32.0
685.0	32.0
685.0	32.0
685.0	32.0
685.0	32.0
685.0	32.0
685.0	32.0
685.0	32.0
685.0	32.0
685.0	26.0
683.0	14.0
683.0	14.0
683.0	14.0
683.0	14.0
683.0	14.0
681.0	22.0
679.0	32.0
679.0	44.0
679.0	56.0
679.0	67.0
679.0	78.0
679.0	93.0
678.0	107.0
678.0	121.0
678.0	137.0
676.0	151.0
675.0	163.0
675.0	176.0
675.0	190.0
675.0	203.0
677.0	212.0
679.0	221.0
681.0	230.0
683.0	239.0
684.0	243.0
687.0	250.0
688.0	257.0
689.0	261.0
692.0	266.0
697.0	271.0
701.0	277.0
703.0	280.0
703.0	280.0
707.0	282.0
712.0	282.0
715.0	281.0
661.0	148.0
661.0	148.0
661.0	148.0
661.0	148.0
654.0	145.0
654.0	145.0
652.0	144.0
657.0	142.0
673.0	139.0
678.0	138.0
682.0	139.0
684.0	140.0
684.0	140.0
684.0	140.0
686.0	141.0
715.0	216.0
715.0	216.0
715.0	216.0
715.0	227.0
713.0	240.0
713.0	252.0
716.0	260.0
720.0	267.0
727.0	274.0
733.0	278.0
739.0	279.0
745.0	277.0
746.0	277.0
747.0	277.0
747.0	277.0
747.0	277.0
747.0	277.0
724.0	184.0
724.0	184.0
724.0	184.0
724.0	184.0
721.0	188.0
721.0	188.0
721.0	188.0
758.0	209.0
761.0	193.0
761.0	174.0
762.0	157.0
767.0	126.0
768.0	95.0
768.0	65.0
768.0	43.0
768.0	34.0
769.0	29.0
769.0	27.0
769.0	27.0
768.0	25.0
764.0	31.0
760.0	43.0
756.0	59.0
754.0	76.0
754.0	89.0
754.0	104.0
755.0	115.0
755.0	129.0
755.0	142.0
755.0	158.0
757.0	169.0
757.0	179.0
757.0	191.0
757.0	202.0
757.0	214.0
757.0	228.0
754.0	240.0
753.0	254.0
752.0	262.0
752.0	266.0
752.0	267.0
752.0	267.0
752.0	267.0
752.0	267.0
751.0	263.0
751.0	253.0
753.0	242.0
757.0	225.0
761.0	214.0
764.0	209.0
768.0	201.0
775.0	193.0
780.0	189.0
785.0	188.0
791.0	188.0
797.0	190.0
802.0	195.0
807.0	201.0
811.0	207.0
812.0	215.0
812.0	223.0
809.0	230.0
805.0	236.0
795.0	240.0
782.0	242.0
776.0	241.0
772.0	238.0
767.0	236.0
767.0	236.0
767.0	236.0
767.0	236.0
768.0	237.0
774.0	245.0
782.0	253.0
789.0	258.0
793.0	261.0
801.0	266.0
808.0	271.0
811.0	272.0
815.0	274.0
815.0	274.0
816.0	274.0
816.0	274.0
816.0	274.0
817.0	274.0
817.0	274.0
817.0	274.0
817.0	274.0
817.0	274.0
817.0	274.0
817.0	274.0
817.0	274.0
817.0	274.0
817.0	274.0
873.0	208.0
864.0	206.0
859.0	206.0
848.0	209.0
840.0	213.0
834.0	223.0
830.0	231.0
830.0	238.0
830.0	244.0
832.0	252.0
835.0	261.0
840.0	268.0
847.0	273.0
851.0	277.0
859.0	279.0
868.0	279.0
874.0	277.0
880.0	274.0
887.0	271.0
892.0	267.0
896.0	263.0
898.0	260.0
899.0	253.0
900.0	244.0
900.0	241.0
898.0	236.0
895.0	231.0
892.0	228.0
889.0	224.0
886.0	220.0
882.0	217.0
879.0	216.0
878.0	215.0
873.0	212.0
871.0	211.0
868.0	210.0
868.0	210.0
868.0	210.0
886.0	270.0
886.0	270.0
894.0	275.0
901.0	278.0
906.0	278.0
912.0	278.0
916.0	278.0
919.0	278.0
920.0	278.0
920.0	278.0
920.0	278.0
920.0	278.0
920.0	278.0
