143	342	143	342	1618
143	342	143	342	1651
143	342	143	342	1684
143	342	144	347	1718
144	347	150	350	1751
150	350	156	355	1785
156	355	160	358	1817
160	358	163	360	1851
163	360	164	360	1884
164	360	168	360	1918
168	360	172	358	1951
172	358	175	350	1984
175	350	176	339	2018
176	339	176	329	2051
176	329	176	316	2085
176	316	176	304	2118
176	304	177	289	2151
177	289	177	278	2184
177	278	179	270	2218
179	270	180	266	2251
180	266	180	266	2284
180	266	180	266	2318
180	266	180	266	2351
180	266	180	266	2385
180	266	182	277	2417
182	277	185	290	2450
185	290	186	302	2484
186	302	190	312	2517
190	312	191	322	2550
191	322	194	330	2585
194	330	195	336	2617
195	336	196	341	2650
196	341	196	342	2685
196	342	196	342	2719
196	342	196	342	2751
196	342	196	342	2784
196	342	197	343	2818
197	343	201	338	2851
201	338	204	319	2884
204	319	206	309	2918
206	309	209	301	2951
209	301	211	292	2984
211	292	214	283	3017
214	283	215	278	3051
215	278	216	276	3084
216	276	216	276	3118
216	276	216	273	3151
216	273	216	273	3184
216	273	216	273	3217
216	273	216	273	3251
216	273	216	273	3284
216	273	216	273	3318
216	273	216	280	3351
216	280	216	306	3384
216	306	216	317	3417
216	317	219	326	3450
219	326	221	337	3484
221	337	222	344	3518
222	344	222	348	3551
222	348	224	351	3584
224	351	224	351	3617
224	351	224	351	3651
224	351	226	352	3684
226	352	233	352	3717
233	352	236	351	3750
236	351	236	351	3784
236	351	237	350	3818
260	320	254	320	4351
254	320	249	320	4384
249	320	245	320	4417
245	320	240	320	4451
240	320	237	320	4484
237	320	233	321	4519
233	321	231	324	4551
231	324	228	329	4584
228	329	228	336	4617
228	336	228	339	4651
228	339	228	344	4684
228	344	230	348	4717
230	348	233	353	4751
233	353	234	353	4785
234	353	235	353	4818
235	353	239	353	4851
239	353	241	353	4885
241	353	245	353	4918
245	353	249	351	4951
249	351	252	349	4984
252	349	254	343	5017
254	343	254	336	5051
254	336	254	331	5084
254	331	254	325	5117
254	325	252	321	5151
252	321	252	321	5184
252	321	251	320	5218
251	320	250	320	5251
250	320	250	320	5284
250	320	250	320	5318
250	320	250	320	5351
250	320	253	320	5385
253	320	256	319	5417
256	319	256	319	5451
256	319	261	323	5484
261	323	262	327	5517
262	327	264	331	5551
264	331	267	337	5584
267	337	267	339	5618
267	339	269	344	5651
269	344	269	347	5685
269	347	269	347	5717
269	347	269	349	5751
269	349	269	353	5784
269	353	269	354	5818
269	354	269	356	5851
269	356	269	357	5884
269	357	270	359	5918
270	359	270	361	5951
270	361	270	361	5984
270	361	270	361	6018
270	361	270	361	6051
283	232	283	232	6618
283	232	283	242	6651
283	242	283	249	6684
283	249	283	258	6717
283	258	283	268	6751
283	268	283	277	6784
283	277	283	284	6818
283	284	283	292	6851
283	292	283	301	6885
283	301	283	311	6918
283	311	284	318	6951
284	318	285	323	6984
285	323	286	330	7018
286	330	288	338	7050
288	338	289	344	7084
289	344	291	350	7118
291	350	292	351	7150
292	351	292	351	7184
292	351	294	354	7218
294	354	294	354	7251
294	354	296	354	7284
296	354	299	354	7318
299	354	303	354	7351
303	354	306	351	7384
306	351	306	351	7417
306	351	306	351	7451
306	351	306	351	7485
306	351	306	351	7518
306	351	306	351	7550
257	279	257	279	7951
257	279	257	279	7984
257	279	261	279	8018
261	279	266	279	8050
266	279	271	278	8085
271	278	279	278	8118
279	278	283	278	8151
283	278	286	276	8184
286	276	286	276	8217
286	276	288	276	8251
288	276	288	276	8285
288	276	288	276	8318
288	276	288	276	8351
288	276	288	276	8384
288	276	288	276	8418
305	304	309	308	8817
309	308	309	308	8852
309	308	314	308	8885
314	308	321	308	8918
321	308	325	308	8951
325	308	328	308	8984
328	308	331	305	9018
331	305	334	300	9051
334	300	334	299	9086
334	299	334	295	9118
334	295	334	290	9151
334	290	332	287	9184
332	287	331	286	9217
331	286	328	286	9251
328	286	323	286	9284
323	286	317	287	9317
317	287	313	289	9351
313	289	309	291	9385
309	291	308	293	9418
308	293	307	297	9451
307	297	306	302	9484
306	302	306	307	9517
306	307	306	311	9551
306	311	306	315	9585
306	315	306	318	9617
306	318	307	321	9651
307	321	310	326	9684
310	326	312	330	9718
312	330	313	332	9752
313	332	315	334	9784
315	334	317	336	9818
317	336	317	336	9851
317	336	318	337	9884
